,Voltage,Omega,poles,Temperature,Current,powerFactor,Frequency,efficiency
8203,419.7,94.9,3,316,10.3,0.7,307.72,73.93
8204,426.9,86.6,3,322,12.6,0.7,307.72,53.98
8205,423.3,96.7,2,319,12.7,0.5,314.0,50.8
8206,474.1,108.5,2,315,11.3,0.6,314.0,74.32
8207,431.2,99.3,3,317,11.0,0.8,314.0,62.34
8208,410.2,107.5,2,317,8.5,0.7,307.72,72.06
8209,447.6,87.9,3,321,7.0,0.8,314.0,90.12
8210,438.2,84.8,3,324,8.1,0.8,307.72,68.46
8211,473.6,115.7,2,322,11.4,0.6,307.72,78.74
8212,455.5,82.8,2,317,8.5,0.5,314.0,71.65
8213,410.0,101.0,3,320,11.7,0.5,314.0,97.47
8214,463.8,99.5,2,322,12.2,0.6,314.0,54.77
8215,474.1,94.3,3,325,10.6,0.7,314.0,78.95
8216,462.7,109.6,3,321,11.3,0.7,314.0,82.94
8217,415.3,88.6,2,326,7.8,0.7,314.0,56.03
8218,473.2,107.1,2,315,11.4,0.8,307.72,54.76
8219,427.6,99.1,3,322,11.3,0.8,314.0,59.97
8220,418.5,101.8,3,317,8.7,0.8,307.72,80.4
8221,475.1,112.4,2,334,8.2,0.7,314.0,79.9
8222,445.4,80.2,2,320,8.3,0.5,307.72,65.93
8223,439.6,106.8,2,317,10.9,0.6,314.0,60.58
8224,434.9,111.1,2,323,10.4,0.6,314.0,74.89
8225,450.1,118.5,2,332,11.0,0.7,307.72,63.16
8226,438.1,88.3,2,328,10.0,0.5,307.72,65.5
8227,455.3,101.0,2,331,9.4,0.5,307.72,84.79
8228,410.5,93.5,3,331,9.0,0.8,314.0,63.74
8229,428.3,92.1,3,334,11.0,0.5,314.0,91.09
8230,441.4,119.3,3,324,12.3,0.8,307.72,74.89
8231,420.8,106.3,2,327,8.2,0.5,307.72,99.39
8232,450.8,94.9,3,318,10.0,0.6,307.72,92.82
8233,465.5,86.0,3,330,8.9,0.7,314.0,71.86
8234,445.4,85.0,3,315,8.3,0.7,307.72,80.59
8235,452.9,110.0,2,322,11.8,0.6,307.72,62.31
8236,421.4,91.7,3,327,8.5,0.8,307.72,72.4
8237,472.6,119.3,2,321,12.2,0.6,307.72,75.41
8238,430.7,88.8,3,326,11.8,0.6,307.72,64.12
8239,453.4,117.4,2,323,10.9,0.5,314.0,90.28
8240,432.7,97.3,3,334,10.4,0.7,314.0,73.91
8241,408.3,101.4,3,320,9.1,0.7,307.72,85.6
8242,429.2,85.7,3,330,7.1,0.7,307.72,86.91
8243,460.3,108.0,3,315,10.3,0.7,307.72,97.64
8244,410.6,87.9,3,318,11.9,0.8,307.72,50.81
8245,430.2,103.8,2,320,9.5,0.6,307.72,67.03
8246,437.5,107.8,2,325,10.6,0.7,307.72,54.7
8247,471.7,105.6,2,325,10.6,0.6,314.0,70.38
8248,466.8,103.9,2,316,11.6,0.6,307.72,60.92
8249,455.2,100.9,2,324,8.6,0.6,307.72,83.7
8250,466.9,118.7,3,315,12.7,0.7,314.0,90.2
8251,419.7,91.8,2,320,9.8,0.5,314.0,68.35
8252,458.5,103.9,2,321,9.7,0.7,307.72,60.34
8253,470.4,109.3,2,321,12.0,0.7,307.72,61.66
8254,432.1,94.4,2,332,10.6,0.5,307.72,62.2
8255,453.7,103.4,2,317,9.2,0.5,314.0,89.66
8256,452.2,119.1,2,321,11.3,0.8,314.0,59.14
8257,402.1,82.5,3,332,9.3,0.5,307.72,80.87
8258,407.1,99.8,2,317,8.6,0.7,314.0,57.64
8259,411.7,91.4,2,318,8.4,0.7,314.0,50.24
8260,462.7,111.7,2,332,12.6,0.5,314.0,68.29
8261,457.4,90.7,2,322,7.7,0.8,314.0,51.2
8262,441.1,84.0,3,327,7.0,0.8,307.72,82.4
8263,407.1,95.7,3,324,8.4,0.8,314.0,71.77
8264,464.8,99.6,2,332,7.6,0.7,314.0,74.35
8265,423.8,80.0,2,334,9.8,0.5,307.72,54.58
8266,401.3,88.3,3,317,9.5,0.8,314.0,59.65
8267,431.1,92.7,3,332,7.3,0.8,307.72,81.27
8268,477.1,118.1,2,327,12.5,0.5,307.72,85.24
8269,401.1,118.7,3,334,12.6,0.7,314.0,70.48
8270,412.2,106.0,2,330,11.9,0.6,314.0,57.49
8271,476.3,106.0,2,325,10.5,0.6,307.72,69.34
8272,428.9,106.1,3,329,8.8,0.7,314.0,99.2
8273,422.4,97.0,3,334,12.6,0.6,314.0,64.3
8274,430.9,91.6,3,334,9.6,0.6,314.0,78.03
8275,413.1,108.4,3,325,10.5,0.7,314.0,84.06
8276,473.7,101.7,3,327,11.2,0.7,307.72,84.09
8277,407.6,97.6,3,325,11.6,0.7,314.0,58.69
8278,418.9,113.0,3,323,12.1,0.7,307.72,82.97
8279,422.8,110.1,3,320,11.3,0.6,314.0,93.7
8280,405.7,114.6,3,334,12.3,0.7,307.72,77.35
8281,400.6,117.4,3,331,12.6,0.8,314.0,65.53
8282,472.5,80.0,2,320,7.6,0.5,307.72,76.9
8283,410.7,115.7,2,315,7.8,0.8,314.0,77.15
8284,424.9,118.9,2,325,12.4,0.7,314.0,55.08
8285,418.3,117.0,3,329,10.2,0.8,307.72,86.03
8286,456.1,109.1,3,328,10.8,0.6,314.0,98.83
8287,458.8,100.1,3,316,12.0,0.6,314.0,86.93
8288,454.1,113.8,2,321,12.2,0.8,307.72,54.03
8289,456.2,106.5,2,332,11.6,0.5,314.0,74.96
8290,436.5,116.6,2,330,9.5,0.5,314.0,95.69
8291,411.1,95.6,3,330,12.9,0.5,307.72,74.34
8292,477.2,113.3,2,329,7.8,0.7,307.72,89.89
8293,415.0,116.8,2,326,9.0,0.8,307.72,64.9
8294,442.7,96.8,3,328,12.3,0.8,314.0,55.02
8295,405.3,111.3,2,328,8.2,0.6,314.0,80.74
8296,439.5,83.1,2,316,8.6,0.5,314.0,66.84
8297,445.6,89.4,2,326,9.4,0.7,314.0,53.61
8298,478.0,82.0,2,329,10.1,0.5,314.0,64.01
8299,407.9,105.7,3,333,8.9,0.8,314.0,76.57
8300,455.8,119.4,3,333,11.1,0.7,314.0,99.28
8301,446.1,109.7,2,316,11.1,0.7,307.72,59.39
8302,478.4,100.6,2,320,12.5,0.7,314.0,52.33
8303,433.6,112.1,3,332,9.1,0.8,307.72,95.52
8304,460.0,91.9,3,317,12.5,0.8,307.72,54.61
8305,435.2,107.1,2,321,11.8,0.6,314.0,55.47
8306,472.2,112.9,3,315,12.6,0.7,307.72,90.64
8307,412.2,99.7,3,319,11.2,0.6,314.0,84.51
8308,411.6,91.5,3,327,10.5,0.7,307.72,68.22
8309,414.8,106.2,2,328,9.0,0.8,307.72,54.54
8310,473.1,107.9,3,332,12.9,0.6,314.0,90.75
8311,401.9,84.0,3,327,7.3,0.7,314.0,76.06
8312,405.3,110.6,2,317,8.3,0.8,314.0,62.82
8313,440.0,91.7,2,318,7.0,0.8,314.0,61.15
8314,405.8,94.5,2,331,7.6,0.7,307.72,65.28
8315,453.9,117.4,3,322,11.2,0.7,314.0,91.63
8316,412.8,99.2,3,334,11.4,0.7,307.72,67.31
8317,459.3,91.3,2,320,9.3,0.7,307.72,59.81
8318,469.3,80.5,2,330,7.1,0.6,307.72,72.96
8319,422.3,113.8,3,316,11.6,0.6,314.0,98.23
8320,445.9,112.8,3,330,10.5,0.8,314.0,79.16
8321,423.2,116.7,2,322,11.8,0.8,307.72,55.03
8322,445.2,97.2,3,331,7.2,0.8,307.72,98.03
8323,408.0,101.7,3,328,11.0,0.5,314.0,92.51
8324,423.8,95.1,3,320,11.1,0.6,307.72,79.05
8325,409.7,111.8,3,315,12.7,0.6,314.0,83.94
8326,404.7,96.7,3,332,10.5,0.5,307.72,92.76
8327,441.4,80.3,3,323,8.0,0.7,307.72,75.55
8328,477.6,89.2,3,317,8.6,0.8,307.72,78.45
8329,415.2,112.9,2,332,10.2,0.8,307.72,57.29
8330,438.3,106.5,2,315,11.1,0.7,314.0,53.15
8331,423.0,112.3,2,317,10.6,0.7,307.72,64.01
8332,469.1,83.6,2,320,8.0,0.7,307.72,55.59
8333,415.4,99.7,3,328,12.0,0.5,307.72,87.05
8334,477.0,92.9,3,320,12.3,0.7,307.72,70.38
8335,476.1,80.0,2,327,7.3,0.7,314.0,55.45
8336,462.1,104.9,2,321,11.0,0.7,307.72,57.02
8337,438.6,90.9,3,330,9.0,0.6,314.0,93.25
8338,459.8,102.1,2,331,7.6,0.8,307.72,64.07
8339,429.2,115.5,2,333,8.4,0.6,314.0,91.28
8340,412.4,117.3,2,329,9.0,0.6,307.72,87.8
8341,459.6,80.3,3,316,10.1,0.6,307.72,73.27
8342,413.2,102.5,2,332,9.4,0.6,314.0,65.17
8343,434.2,107.4,2,329,11.6,0.6,307.72,57.0
8344,410.6,101.4,2,334,11.2,0.6,314.0,56.35
8345,448.3,113.5,2,322,9.0,0.8,314.0,61.68
8346,420.2,104.7,2,327,7.7,0.8,307.72,59.55
8347,453.6,99.9,2,324,11.8,0.6,314.0,56.36
8348,402.1,86.9,2,334,9.1,0.5,307.72,60.48
8349,454.0,85.5,3,329,7.7,0.6,314.0,98.59
8350,471.4,117.4,3,322,11.1,0.8,307.72,88.53
8351,437.1,104.6,3,333,9.3,0.8,314.0,82.32
8352,440.0,106.8,3,332,12.5,0.7,314.0,65.26
8353,411.1,95.7,3,326,12.2,0.6,314.0,63.97
8354,452.9,91.1,3,332,8.4,0.8,314.0,71.67
8355,477.8,102.5,2,334,9.3,0.5,314.0,91.46
8356,470.3,107.0,2,331,9.9,0.7,314.0,59.59
8357,461.9,101.1,3,317,12.9,0.8,307.72,66.18
8358,478.8,113.9,2,327,7.0,0.8,307.72,91.19
8359,440.4,110.2,2,327,11.2,0.6,307.72,62.09
8360,459.0,93.4,2,327,7.4,0.5,307.72,96.2
8361,460.9,81.6,2,316,7.4,0.5,307.72,87.35
8362,466.5,83.1,3,317,7.4,0.8,314.0,83.52
8363,414.2,93.2,3,324,7.3,0.7,314.0,96.04
8364,422.3,119.0,2,322,12.8,0.5,307.72,80.53
8365,448.2,92.4,2,318,7.4,0.5,314.0,93.3
8366,457.5,89.6,2,328,11.9,0.5,307.72,55.78
8367,445.1,88.6,2,318,8.4,0.5,307.72,75.85
8368,415.4,110.7,2,329,10.6,0.5,307.72,75.31
8369,408.6,104.7,3,325,12.0,0.8,307.72,64.78
8370,417.8,103.7,2,319,9.2,0.7,314.0,55.17
8371,469.7,103.7,3,328,10.5,0.7,307.72,91.13
8372,435.0,97.8,2,320,9.3,0.6,307.72,68.1
8373,420.5,115.8,3,321,10.7,0.8,307.72,81.1
8374,418.6,89.7,2,323,9.3,0.5,314.0,66.87
8375,410.9,91.9,2,329,9.1,0.5,314.0,71.15
8376,421.0,105.1,2,332,10.5,0.6,307.72,64.64
8377,423.6,101.6,2,330,11.0,0.5,307.72,73.02
8378,405.1,83.2,3,320,7.9,0.7,307.72,77.35
8379,415.2,112.6,3,318,12.2,0.7,307.72,74.41
8380,407.3,94.2,3,330,9.0,0.6,307.72,86.75
8381,402.3,108.8,3,316,12.1,0.6,314.0,80.68
8382,404.9,108.1,2,328,9.3,0.5,314.0,82.63
8383,451.5,107.0,3,315,10.8,0.7,314.0,90.2
8384,409.9,94.9,2,317,11.5,0.6,307.72,50.14
8385,449.1,89.7,2,320,9.7,0.7,314.0,52.59
8386,463.0,115.4,2,326,9.5,0.8,307.72,68.28
8387,411.0,95.8,3,318,8.0,0.7,307.72,96.9
8388,456.5,99.3,2,320,10.2,0.5,314.0,73.62
8389,424.6,86.5,3,319,9.7,0.6,314.0,78.26
8390,402.1,103.6,2,319,7.4,0.8,307.72,60.84
8391,445.1,94.5,3,318,12.7,0.7,314.0,60.01
8392,406.2,112.0,2,315,11.3,0.7,307.72,57.97
8393,417.1,113.0,3,323,11.1,0.7,314.0,82.09
8394,430.0,113.1,3,332,11.6,0.8,307.72,77.0
8395,447.9,106.9,2,317,7.3,0.7,314.0,85.63
8396,443.1,81.3,3,320,10.7,0.5,307.72,85.64
8397,460.0,101.3,2,331,9.2,0.8,314.0,50.96
8398,443.7,99.6,2,326,8.0,0.5,314.0,89.84
8399,478.8,101.5,3,317,12.7,0.6,314.0,87.21
8400,408.3,100.6,2,330,8.0,0.8,307.72,57.34
8401,427.1,88.4,3,329,10.8,0.8,307.72,58.51
8402,443.5,91.0,3,332,8.8,0.8,314.0,69.69
8403,411.0,109.2,3,332,11.2,0.8,307.72,67.4
8404,477.6,86.8,3,333,9.5,0.8,307.72,61.73
8405,434.0,97.8,2,327,8.9,0.5,307.72,87.37
8406,404.8,84.1,3,323,9.0,0.6,314.0,73.41
8407,469.6,82.8,3,318,11.4,0.5,307.72,81.84
8408,448.3,94.8,3,330,10.7,0.8,314.0,62.77
8409,476.7,94.9,3,328,10.2,0.6,307.72,96.31
8410,476.0,94.4,3,317,7.4,0.8,314.0,94.13
8411,402.9,113.9,3,324,12.6,0.8,314.0,65.2
8412,409.7,104.5,2,325,10.9,0.6,314.0,61.69
8413,450.2,89.8,2,316,11.1,0.5,314.0,65.69
8414,415.3,97.4,3,316,10.6,0.8,307.72,67.6
8415,417.5,112.3,2,329,11.8,0.5,307.72,70.16
8416,439.6,119.9,3,321,11.9,0.7,314.0,94.4
8417,454.1,81.0,3,327,7.9,0.6,314.0,88.66
8418,427.4,87.1,2,330,9.1,0.5,314.0,68.56
8419,405.4,111.8,3,320,11.1,0.8,307.72,69.27
8420,430.7,88.9,3,334,10.2,0.5,307.72,88.45
8421,415.7,116.7,2,319,11.0,0.7,314.0,61.06
8422,458.5,107.7,3,316,12.6,0.6,307.72,89.01
8423,441.7,81.6,2,317,7.3,0.8,314.0,50.26
8424,419.0,101.9,2,317,11.2,0.7,307.72,54.08
8425,406.6,96.2,2,332,8.3,0.6,307.72,66.11
8426,438.5,106.9,2,321,8.0,0.8,314.0,62.1
8427,408.6,118.7,2,325,11.4,0.6,307.72,68.26
8428,401.6,95.3,2,330,9.5,0.5,307.72,68.97
8429,451.6,91.0,2,330,8.6,0.8,307.72,51.11
8430,468.7,89.2,3,324,10.5,0.8,307.72,66.27
8431,428.0,106.7,2,332,10.9,0.5,314.0,74.05
8432,423.4,110.9,2,331,11.9,0.7,307.72,54.91
8433,464.1,89.7,2,325,8.8,0.6,307.72,64.76
8434,463.6,92.4,2,317,10.1,0.7,307.72,54.26
8435,407.2,97.9,3,327,8.5,0.6,307.72,97.53
8436,441.7,98.5,3,328,8.9,0.7,307.72,88.59
8437,415.2,107.0,2,331,8.0,0.8,307.72,58.69
8438,415.7,94.6,3,324,9.5,0.7,307.72,73.08
8439,468.4,108.3,2,319,7.0,0.8,307.72,80.44
8440,404.9,96.2,3,329,12.5,0.7,314.0,58.91
8441,463.6,96.3,3,324,11.9,0.5,307.72,94.58
8442,417.0,100.3,3,332,11.9,0.7,314.0,58.69
8443,460.5,93.2,2,325,9.3,0.6,314.0,59.31
8444,421.5,112.7,2,322,7.2,0.8,314.0,77.34
8445,423.4,92.9,3,320,9.5,0.8,307.72,69.76
8446,400.4,84.2,2,315,7.0,0.5,314.0,79.84
8447,458.8,104.4,3,325,12.1,0.7,314.0,76.72
8448,424.0,94.7,2,330,8.0,0.6,314.0,72.35
8449,449.8,83.3,3,316,12.1,0.6,314.0,62.71
8450,471.0,82.0,2,319,8.9,0.6,307.72,56.27
8451,427.0,105.5,3,319,9.1,0.8,307.72,81.33
8452,433.4,115.2,3,322,12.1,0.6,307.72,94.84
8453,466.6,81.7,2,325,11.9,0.5,314.0,53.92
8454,471.3,101.7,2,320,11.6,0.5,314.0,70.99
8455,451.1,84.6,3,320,10.3,0.8,307.72,54.38
8456,403.7,91.4,3,323,8.0,0.8,314.0,68.17
8457,467.6,112.0,2,317,7.8,0.7,314.0,84.88
8458,477.8,115.7,2,318,10.9,0.7,307.72,68.19
8459,419.6,109.3,2,317,9.3,0.5,314.0,91.2
8460,419.0,102.2,2,332,9.6,0.7,314.0,58.37
8461,419.5,107.4,3,333,11.0,0.6,314.0,84.3
8462,422.6,100.7,2,330,7.0,0.8,307.72,69.74
8463,469.1,100.4,3,318,12.4,0.8,307.72,61.81
8464,476.2,117.0,2,330,9.4,0.7,314.0,78.15
8465,427.7,84.4,3,320,9.0,0.7,307.72,70.16
8466,476.5,89.3,2,328,10.8,0.7,307.72,51.14
8467,439.6,99.0,2,318,9.3,0.5,307.72,88.61
8468,432.8,91.5,3,318,12.1,0.6,314.0,68.38
8469,458.3,107.4,3,329,11.5,0.6,314.0,98.45
8470,407.2,89.7,3,323,10.6,0.5,307.72,92.08
8471,449.8,86.6,2,318,7.0,0.8,307.72,61.35
8472,475.9,83.5,3,315,10.3,0.5,314.0,95.64
8473,412.4,115.5,2,315,7.1,0.7,307.72,89.97
8474,466.4,98.4,3,327,7.7,0.8,314.0,95.11
8475,462.6,95.9,2,318,10.7,0.5,314.0,70.74
8476,446.2,85.6,3,326,9.3,0.8,314.0,60.05
8477,428.5,89.2,2,325,8.3,0.7,307.72,50.58
8478,416.8,107.1,3,315,8.6,0.8,307.72,92.4
8479,419.9,96.6,3,324,12.9,0.6,314.0,70.96
8480,417.2,82.9,2,326,8.0,0.5,314.0,68.86
8481,471.8,81.7,3,320,11.3,0.6,307.72,73.75
8482,427.9,111.9,2,323,12.0,0.7,314.0,56.39
8483,421.7,87.0,3,332,9.5,0.7,314.0,62.88
8484,444.9,103.2,2,327,8.0,0.6,314.0,85.26
8485,431.7,89.4,2,329,8.2,0.6,307.72,64.53
8486,475.2,117.4,3,323,12.3,0.7,314.0,94.83
8487,472.2,98.8,3,315,11.8,0.6,314.0,83.49
8488,416.3,117.2,2,330,11.3,0.5,307.72,77.41
8489,403.4,100.6,3,328,12.0,0.5,314.0,88.97
8490,403.8,115.2,2,324,11.5,0.7,307.72,58.58
8491,473.6,99.1,3,334,12.1,0.8,307.72,59.63
8492,435.6,112.3,2,322,8.1,0.7,307.72,82.26
8493,467.2,88.2,3,315,9.7,0.6,314.0,84.59
8494,432.7,105.6,2,332,8.9,0.8,307.72,53.38
8495,476.9,105.9,2,315,12.9,0.6,307.72,61.58
8496,417.0,86.1,3,333,11.2,0.8,307.72,50.87
8497,408.0,103.2,2,334,10.5,0.5,307.72,73.44
8498,434.1,88.1,2,328,8.6,0.6,314.0,57.02
8499,433.9,111.2,2,330,11.5,0.5,307.72,76.63
8500,427.2,103.4,2,330,12.4,0.6,307.72,55.83
8501,471.7,102.0,2,321,7.6,0.8,314.0,70.77
8502,422.2,113.1,3,319,8.5,0.8,314.0,96.62
8503,424.5,93.9,3,326,9.6,0.7,307.72,80.59
8504,414.3,80.9,2,315,10.6,0.5,307.72,53.11
8505,466.8,86.1,3,329,9.2,0.6,314.0,87.4
8506,448.6,113.2,2,331,10.4,0.6,314.0,75.47
8507,443.8,116.1,3,327,10.0,0.8,314.0,93.57
8508,415.5,85.5,3,332,9.3,0.6,307.72,75.66
8509,473.2,118.4,3,330,12.3,0.7,314.0,87.73
8510,423.8,114.5,2,317,7.5,0.7,307.72,92.54
8511,433.4,104.0,3,333,11.7,0.8,314.0,64.98
8512,443.6,81.8,3,325,10.9,0.5,307.72,76.61
8513,440.0,93.6,2,329,8.6,0.7,307.72,61.27
8514,437.0,116.4,2,326,11.4,0.6,314.0,66.27
8515,476.9,98.1,2,323,8.5,0.5,307.72,98.55
8516,435.6,111.8,2,316,9.9,0.6,307.72,79.46
8517,458.7,109.6,3,321,10.6,0.8,314.0,83.32
8518,468.5,119.3,3,327,10.8,0.8,307.72,92.49
8519,405.8,105.5,2,317,8.0,0.7,307.72,67.56
8520,467.7,106.6,2,317,10.5,0.7,314.0,56.9
8521,422.4,81.6,3,330,9.9,0.8,314.0,50.07
8522,404.8,96.3,3,326,11.7,0.6,314.0,67.42
8523,477.3,87.5,3,327,12.8,0.5,314.0,78.3
8524,420.0,96.8,2,315,9.4,0.7,307.72,58.8
8525,476.5,84.9,3,317,11.7,0.8,314.0,51.56
8526,414.3,102.2,2,322,8.7,0.8,314.0,54.52
8527,477.3,110.4,3,328,11.7,0.8,314.0,74.87
8528,427.0,108.2,2,329,10.7,0.5,314.0,76.53
8529,436.0,93.4,2,322,9.2,0.5,307.72,78.97
8530,453.2,118.0,2,332,12.5,0.5,307.72,80.51
8531,415.7,106.3,3,332,11.0,0.8,314.0,63.54
8532,425.1,84.4,3,330,11.6,0.6,314.0,64.23
8533,431.2,111.1,3,319,12.2,0.7,314.0,82.0
8534,444.2,109.8,3,318,10.5,0.7,314.0,92.97
8535,423.3,96.1,3,332,12.5,0.5,307.72,79.38
8536,410.7,115.3,2,329,9.6,0.7,314.0,61.68
8537,421.1,81.0,3,319,7.8,0.6,314.0,83.25
8538,419.9,92.4,3,334,10.8,0.7,314.0,63.41
8539,415.8,87.2,3,326,7.7,0.8,314.0,70.65
8540,423.2,112.2,2,324,9.5,0.8,314.0,56.33
8541,457.9,84.6,3,328,10.2,0.8,314.0,57.78
8542,445.5,86.6,3,332,9.3,0.7,314.0,66.65
8543,415.6,91.8,2,317,7.3,0.7,314.0,64.6
8544,415.0,94.2,3,331,12.8,0.5,314.0,79.56
8545,429.6,88.5,3,319,8.2,0.7,307.72,86.24
8546,470.3,92.2,2,327,10.4,0.5,307.72,68.99
8547,471.7,92.4,3,320,9.1,0.8,314.0,71.99
8548,438.9,91.0,2,330,7.1,0.6,307.72,78.66
8549,434.5,96.2,2,328,8.4,0.6,307.72,75.72
8550,477.6,93.5,2,315,9.2,0.7,314.0,55.9
8551,476.9,98.0,2,321,10.2,0.8,307.72,52.05
8552,404.8,107.0,3,322,12.4,0.6,307.72,78.07
8553,436.2,105.9,3,329,11.1,0.7,314.0,80.15
8554,471.1,104.2,3,323,12.8,0.6,314.0,87.89
8555,472.9,107.0,3,325,11.3,0.8,314.0,69.88
8556,441.2,108.6,3,316,12.6,0.6,314.0,90.88
8557,401.2,112.3,2,332,9.7,0.7,314.0,55.45
8558,448.4,106.8,3,326,12.1,0.7,314.0,73.33
8559,454.5,105.2,3,316,12.8,0.8,314.0,63.69
8560,405.9,108.5,3,328,12.7,0.8,314.0,57.88
8561,458.6,98.8,3,321,9.3,0.8,307.72,77.73
8562,431.9,110.3,2,316,11.3,0.5,314.0,81.59
8563,430.6,110.9,2,323,12.7,0.5,314.0,67.78
8564,407.4,113.4,2,334,9.3,0.5,307.72,90.85
8565,403.8,100.2,2,315,7.2,0.8,307.72,60.48
8566,400.7,88.4,3,325,9.2,0.6,314.0,74.77
8567,441.7,118.2,2,331,11.3,0.7,307.72,65.13
8568,406.3,106.8,2,317,11.4,0.5,307.72,66.72
8569,413.8,98.8,2,322,10.7,0.5,307.72,70.16
8570,419.1,89.1,3,321,11.5,0.8,307.72,55.05
8571,456.9,102.9,2,316,11.0,0.5,314.0,74.89
8572,465.8,85.0,2,334,8.0,0.7,307.72,60.03
8573,472.7,115.9,3,323,11.5,0.8,314.0,86.76
8574,450.1,94.9,2,324,10.0,0.6,314.0,57.17
8575,453.1,96.4,3,322,10.8,0.7,307.72,72.42
8576,460.8,86.2,3,328,10.3,0.7,314.0,70.36
8577,442.0,93.4,3,319,10.9,0.5,307.72,97.72
8578,457.2,101.6,2,327,9.1,0.5,307.72,86.88
8579,476.7,114.1,2,331,10.2,0.8,307.72,63.4
8580,411.8,115.5,3,333,12.2,0.7,314.0,79.83
8581,438.6,115.2,2,316,9.7,0.7,307.72,69.39
8582,432.5,113.7,2,334,9.4,0.7,307.72,70.2
8583,476.3,90.4,3,317,11.1,0.8,314.0,64.57
8584,404.5,104.1,3,330,11.8,0.8,307.72,55.75
8585,437.8,84.2,3,326,12.0,0.5,314.0,68.81
8586,442.8,101.1,3,316,12.0,0.8,307.72,63.28
8587,434.1,94.4,2,323,8.7,0.5,307.72,86.03
8588,460.1,89.3,3,324,8.8,0.6,314.0,97.2
8589,446.4,83.0,3,328,12.1,0.5,314.0,67.75
8590,445.8,111.7,2,323,11.9,0.5,307.72,79.31
8591,438.2,88.9,2,327,9.0,0.5,307.72,71.59
8592,423.4,87.7,2,318,8.3,0.7,314.0,53.29
8593,473.7,88.1,3,317,10.7,0.8,314.0,59.27
8594,411.9,82.0,3,334,10.5,0.6,314.0,60.27
8595,469.0,84.4,2,327,9.8,0.6,314.0,57.8
8596,474.0,83.8,3,329,9.5,0.7,314.0,71.98
8597,419.1,102.3,3,327,11.6,0.6,307.72,79.53
8598,462.3,108.6,2,330,11.7,0.5,307.72,78.36
8599,475.8,87.8,3,320,8.0,0.8,314.0,81.16
8600,442.5,98.5,2,333,12.3,0.5,314.0,54.26
8601,422.9,110.9,3,316,10.5,0.8,314.0,81.3
8602,414.2,88.4,2,316,8.8,0.5,314.0,65.04
8603,421.4,97.1,2,330,12.5,0.5,307.72,57.52
8604,463.9,95.2,2,334,7.8,0.7,307.72,63.37
8605,431.1,85.6,2,324,10.6,0.5,307.72,57.05
8606,428.6,91.8,3,320,7.6,0.8,314.0,80.91
8607,478.2,105.3,3,330,12.1,0.8,307.72,66.09
8608,422.7,90.5,2,330,7.6,0.6,307.72,66.22
8609,428.1,87.5,2,326,7.7,0.7,314.0,51.47
8610,473.0,107.0,2,334,8.1,0.8,307.72,67.9
8611,432.9,99.3,3,321,10.6,0.7,307.72,80.93
8612,430.9,114.2,2,327,7.4,0.7,314.0,86.24
8613,430.4,84.5,2,323,10.0,0.5,307.72,63.53
8614,458.0,112.9,3,317,12.1,0.6,307.72,99.79
8615,416.9,105.7,2,328,8.7,0.7,307.72,66.52
8616,473.0,84.6,3,326,9.9,0.7,314.0,68.49
8617,430.1,82.7,3,321,8.6,0.7,307.72,69.62
8618,463.2,117.8,2,322,8.4,0.8,307.72,82.67
8619,434.9,114.6,2,315,11.0,0.8,314.0,58.1
8620,460.5,102.9,2,333,7.1,0.7,314.0,79.38
8621,418.3,83.5,2,324,7.7,0.6,307.72,66.44
8622,455.5,99.1,3,318,11.3,0.7,314.0,70.16
8623,470.6,91.7,3,327,10.9,0.7,314.0,74.02
8624,447.2,101.6,2,321,8.5,0.7,307.72,72.25
8625,436.3,106.3,3,329,10.6,0.8,307.72,69.28
8626,475.1,115.1,3,320,11.2,0.7,314.0,99.63
8627,462.9,103.2,3,325,12.1,0.7,307.72,78.37
8628,438.3,110.1,2,325,10.5,0.5,307.72,80.87
8629,430.5,84.0,3,332,9.4,0.5,314.0,91.68
8630,420.4,116.4,2,333,10.0,0.5,307.72,89.17
8631,446.3,98.6,2,320,7.5,0.5,314.0,99.15
8632,417.0,110.1,3,317,10.8,0.8,314.0,68.99
8633,444.4,102.7,2,319,10.0,0.6,307.72,72.78
8634,418.8,83.3,3,319,9.2,0.8,314.0,58.97
8635,425.6,103.2,2,319,10.2,0.6,307.72,69.0
8636,414.2,115.8,2,319,10.6,0.6,314.0,67.57
8637,456.4,87.2,2,315,8.8,0.7,314.0,50.26
8638,441.9,103.2,3,325,11.0,0.6,307.72,97.56
8639,433.6,116.2,3,329,12.7,0.7,307.72,84.95
8640,405.4,99.8,3,320,10.6,0.7,314.0,71.6
8641,412.8,115.3,2,333,8.2,0.8,307.72,63.94
8642,438.1,92.9,2,320,9.4,0.6,314.0,65.2
8643,446.0,106.6,2,316,9.2,0.6,314.0,74.85
8644,441.0,87.5,3,331,11.6,0.5,307.72,86.14
8645,442.3,105.9,3,321,11.1,0.6,314.0,91.76
8646,404.9,90.7,2,334,10.4,0.5,314.0,56.82
8647,461.9,88.2,3,333,11.2,0.7,307.72,61.98
8648,479.1,108.4,2,325,12.2,0.5,314.0,79.45
8649,440.6,97.6,3,332,10.3,0.8,307.72,67.33
8650,459.2,119.8,2,330,10.5,0.7,314.0,74.07
8651,424.8,80.3,3,327,9.6,0.5,307.72,87.01
8652,420.4,93.3,2,315,7.7,0.6,307.72,76.42
